ts,endpoint,method,status_code,latency_e2e_ms,inference_ms,tokens_in,tokens_out,used_search,req_bytes,resp_bytes,uid,ram_used_mb,cpu_avg_pct
2026-05-01T06:50:30.561666+00:00,/chat,POST,200,831.506,0.0,0,0,False,126,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.725899+00:00,/chat,POST,200,719.695,0.0,0,0,False,123,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.764379+00:00,/chat,POST,200,739.344,0.0,0,0,False,2804,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.869852+00:00,/chat,POST,200,716.683,0.0,0,0,False,563,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.875665+00:00,/chat,POST,200,715.925,0.0,0,0,False,530,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.907713+00:00,/chat,POST,200,731.99,0.0,0,0,False,4251,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.917213+00:00,/chat,POST,200,719.808,0.0,0,0,False,553,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.953611+00:00,/chat,POST,200,706.724,0.0,0,0,False,115,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:30.954292+00:00,/chat,POST,200,716.292,0.0,0,0,False,131,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.013358+00:00,/chat,POST,200,723.318,0.0,0,0,False,121,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.014481+00:00,/chat,POST,200,782.643,0.0,0,0,False,103,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.071812+00:00,/chat,POST,200,774.228,0.0,0,0,False,2992,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.081967+00:00,/chat,POST,200,729.991,0.0,0,0,False,128,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.126615+00:00,/chat,POST,200,708.981,0.0,0,0,False,137,184,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.138158+00:00,/chat,POST,200,719.856,0.0,0,0,False,135,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.143021+00:00,/chat,POST,200,714.55,0.0,0,0,False,98,184,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.255845+00:00,/chat,POST,200,745.622,0.0,0,0,False,130,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.271193+00:00,/chat,POST,200,708.482,0.0,0,0,False,128,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.273744+00:00,/chat,POST,200,729.355,0.0,0,0,False,104,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.276925+00:00,/chat,POST,200,720.157,0.0,0,0,False,129,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.281625+00:00,/chat,POST,200,730.247,0.0,0,0,False,522,184,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.293131+00:00,/chat,POST,200,1026.166,0.0,0,0,False,128,185,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.293482+00:00,/chat,POST,200,741.276,0.0,0,0,False,4251,184,stress-test-user-001,12258.7,6.7
2026-05-01T06:50:31.440828+00:00,/chat,POST,200,713.533,0.0,0,0,False,4322,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.482465+00:00,/chat,POST,200,716.227,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.593230+00:00,/chat,POST,200,721.378,0.0,0,0,False,99,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.618057+00:00,/chat,POST,200,708.906,0.0,0,0,False,631,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.675876+00:00,/chat,POST,200,719.546,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.711114+00:00,/chat,POST,200,833.471,0.0,0,0,False,130,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.728274+00:00,/chat,POST,200,713.424,0.0,0,0,False,112,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.737831+00:00,/chat,POST,200,819.23,0.0,0,0,False,100,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.752234+00:00,/chat,POST,200,797.272,0.0,0,0,False,4322,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.752562+00:00,/chat,POST,200,736.24,0.0,0,0,False,4405,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.826892+00:00,/chat,POST,200,753.818,0.0,0,0,False,569,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.833414+00:00,/chat,POST,200,705.51,0.0,0,0,False,94,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.853810+00:00,/chat,POST,200,714.251,0.0,0,0,False,149,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.863379+00:00,/chat,POST,200,719.162,0.0,0,0,False,569,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.879884+00:00,/chat,POST,200,795.664,0.0,0,0,False,131,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.981160+00:00,/chat,POST,200,723.221,0.0,0,0,False,554,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:31.988236+00:00,/chat,POST,200,712.494,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.001300+00:00,/chat,POST,200,718.554,0.0,0,0,False,107,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.003651+00:00,/chat,POST,200,709.41,0.0,0,0,False,520,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.019101+00:00,/chat,POST,200,746.698,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.027490+00:00,/chat,POST,200,731.717,0.0,0,0,False,115,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.028305+00:00,/chat,POST,200,749.267,0.0,0,0,False,134,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.176993+00:00,/chat,POST,200,734.029,0.0,0,0,False,106,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.207771+00:00,/chat,POST,200,723.798,0.0,0,0,False,2877,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.333026+00:00,/chat,POST,200,738.576,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.333875+00:00,/chat,POST,200,714.183,0.0,0,0,False,130,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.414965+00:00,/chat,POST,200,737.077,0.0,0,0,False,630,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.415760+00:00,/chat,POST,200,703.257,0.0,0,0,False,120,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.445641+00:00,/chat,POST,200,706.507,0.0,0,0,False,4227,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.455337+00:00,/chat,POST,200,724.897,0.0,0,0,False,4329,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.491405+00:00,/chat,POST,200,737.319,0.0,0,0,False,533,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.495545+00:00,/chat,POST,200,741.239,0.0,0,0,False,111,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.534119+00:00,/chat,POST,200,706.029,0.0,0,0,False,134,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.556114+00:00,/chat,POST,200,721.699,0.0,0,0,False,114,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.557167+00:00,/chat,POST,200,701.812,0.0,0,0,False,539,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.573122+00:00,/chat,POST,200,708.712,0.0,0,0,False,101,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.597420+00:00,/chat,POST,200,716.138,0.0,0,0,False,118,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.693932+00:00,/chat,POST,200,711.577,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.704294+00:00,/chat,POST,200,713.85,0.0,0,0,False,116,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.709948+00:00,/chat,POST,200,706.903,0.0,0,0,False,128,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.716264+00:00,/chat,POST,200,711.489,0.0,0,0,False,131,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.735863+00:00,/chat,POST,200,714.76,0.0,0,0,False,2745,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.755817+00:00,/chat,POST,200,726.137,0.0,0,0,False,134,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.761881+00:00,/chat,POST,200,731.956,0.0,0,0,False,131,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.885486+00:00,/chat,POST,200,707.302,0.0,0,0,False,2830,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:32.912957+00:00,/chat,POST,200,703.839,0.0,0,0,False,4325,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.054966+00:00,/chat,POST,200,720.087,0.0,0,0,False,92,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.064397+00:00,/chat,POST,200,730.146,0.0,0,0,False,128,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.143559+00:00,/chat,POST,200,696.623,0.0,0,0,False,128,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.157201+00:00,/chat,POST,200,700.596,0.0,0,0,False,130,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.157583+00:00,/chat,POST,200,739.456,0.0,0,0,False,103,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.169895+00:00,/chat,POST,200,752.285,0.0,0,0,False,129,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.194966+00:00,/chat,POST,200,702.386,0.0,0,0,False,128,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.214209+00:00,/chat,POST,200,717.453,0.0,0,0,False,520,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.251593+00:00,/chat,POST,200,716.087,0.0,0,0,False,107,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.261740+00:00,/chat,POST,200,703.479,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.269951+00:00,/chat,POST,200,712.423,0.0,0,0,False,564,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.285697+00:00,/chat,POST,200,710.826,0.0,0,0,False,107,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.310724+00:00,/chat,POST,200,712.138,0.0,0,0,False,108,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.421524+00:00,/chat,POST,200,725.065,0.0,0,0,False,95,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.422467+00:00,/chat,POST,200,705.088,0.0,0,0,False,546,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.426101+00:00,/chat,POST,200,714.355,0.0,0,0,False,117,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.443444+00:00,/chat,POST,200,738.041,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.450109+00:00,/chat,POST,200,712.703,0.0,0,0,False,133,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.456800+00:00,/chat,POST,200,699.847,0.0,0,0,False,109,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.477197+00:00,/chat,POST,200,714.159,0.0,0,0,False,106,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.595107+00:00,/chat,POST,200,708.315,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.617775+00:00,/chat,POST,200,703.275,0.0,0,0,False,631,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.768280+00:00,/chat,POST,200,712.095,0.0,0,0,False,557,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.790428+00:00,/chat,POST,200,724.896,0.0,0,0,False,547,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.867239+00:00,/chat,POST,200,707.308,0.0,0,0,False,99,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.872379+00:00,/chat,POST,200,701.282,0.0,0,0,False,136,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.872915+00:00,/chat,POST,200,714.712,0.0,0,0,False,108,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.874534+00:00,/chat,POST,200,729.553,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.920077+00:00,/chat,POST,200,722.556,0.0,0,0,False,149,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.935726+00:00,/chat,POST,200,719.956,0.0,0,0,False,103,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.957766+00:00,/chat,POST,200,695.0,0.0,0,0,False,120,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.960814+00:00,/chat,POST,200,707.489,0.0,0,0,False,3004,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:33.998923+00:00,/chat,POST,200,727.89,0.0,0,0,False,105,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.018788+00:00,/chat,POST,200,706.129,0.0,0,0,False,559,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.021226+00:00,/chat,POST,200,734.3,0.0,0,0,False,2782,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.132678+00:00,/chat,POST,200,709.88,0.0,0,0,False,147,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.138877+00:00,/chat,POST,200,710.532,0.0,0,0,False,2807,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.149727+00:00,/chat,POST,200,726.285,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.181088+00:00,/chat,POST,200,735.487,0.0,0,0,False,128,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.188316+00:00,/chat,POST,200,730.413,0.0,0,0,False,103,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.194290+00:00,/chat,POST,200,714.901,0.0,0,0,False,531,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.252267+00:00,/chat,POST,200,801.097,0.0,0,0,False,558,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.310297+00:00,/chat,POST,200,713.865,0.0,0,0,False,521,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.331219+00:00,/chat,POST,200,711.419,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.481356+00:00,/chat,POST,200,711.864,0.0,0,0,False,118,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.487920+00:00,/chat,POST,200,696.413,0.0,0,0,False,511,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.582919+00:00,/chat,POST,200,707.987,0.0,0,0,False,558,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.583458+00:00,/chat,POST,200,709.465,0.0,0,0,False,568,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.595779+00:00,/chat,POST,200,720.002,0.0,0,0,False,508,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.628374+00:00,/chat,POST,200,51925.649,51436.937,0,0,False,4323,11954,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.630160+00:00,/chat,POST,200,760.703,0.0,0,0,False,106,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.657560+00:00,/chat,POST,200,720.169,0.0,0,0,False,116,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.659313+00:00,/chat,POST,200,737.916,0.0,0,0,False,99,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.672657+00:00,/chat,POST,200,709.579,0.0,0,0,False,108,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.691280+00:00,/chat,POST,200,731.553,0.0,0,0,False,4288,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.723043+00:00,/chat,POST,200,721.728,0.0,0,0,False,94,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.729873+00:00,/chat,POST,200,707.315,0.0,0,0,False,101,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.743368+00:00,/chat,POST,200,722.85,0.0,0,0,False,619,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.849312+00:00,/chat,POST,200,708.778,0.0,0,0,False,107,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.863702+00:00,/chat,POST,200,713.03,0.0,0,0,False,137,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.889738+00:00,/chat,POST,200,755.434,0.0,0,0,False,4286,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.901433+00:00,/chat,POST,200,708.41,0.0,0,0,False,530,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.902027+00:00,/chat,POST,200,717.853,0.0,0,0,False,102,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.917988+00:00,/chat,POST,200,721.1,0.0,0,0,False,106,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:34.968630+00:00,/chat,POST,200,715.053,0.0,0,0,False,128,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.022474+00:00,/chat,POST,200,710.835,0.0,0,0,False,552,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.041821+00:00,/chat,POST,200,709.131,0.0,0,0,False,106,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.201815+00:00,/chat,POST,200,719.295,0.0,0,0,False,99,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.205570+00:00,/chat,POST,200,716.652,0.0,0,0,False,95,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.297627+00:00,/chat,POST,200,712.353,0.0,0,0,False,4322,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.326501+00:00,/chat,POST,200,742.472,0.0,0,0,False,129,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.337514+00:00,/chat,POST,200,739.63,0.0,0,0,False,108,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.346513+00:00,/chat,POST,200,715.485,0.0,0,0,False,135,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.366822+00:00,/chat,POST,200,707.187,0.0,0,0,False,571,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.372665+00:00,/chat,POST,200,712.419,0.0,0,0,False,552,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.381149+00:00,/chat,POST,200,749.118,0.0,0,0,False,134,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.400682+00:00,/chat,POST,200,726.894,0.0,0,0,False,123,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.414138+00:00,/chat,POST,200,719.07,0.0,0,0,False,106,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.454960+00:00,/chat,POST,200,723.547,0.0,0,0,False,102,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.456823+00:00,/chat,POST,200,712.069,0.0,0,0,False,118,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.508105+00:00,/chat,POST,200,781.931,0.0,0,0,False,562,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.550328+00:00,/chat,POST,200,699.831,0.0,0,0,False,107,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.625161+00:00,/chat,POST,200,722.18,0.0,0,0,False,107,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.634359+00:00,/chat,POST,200,729.808,0.0,0,0,False,4407,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.641490+00:00,/chat,POST,200,721.977,0.0,0,0,False,556,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.645599+00:00,/chat,POST,200,780.692,0.0,0,0,False,115,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.741303+00:00,/chat,POST,200,717.698,0.0,0,0,False,137,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.768811+00:00,/chat,POST,200,797.984,0.0,0,0,False,4339,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.774250+00:00,/health,GET,200,0.748,0.0,0,0,False,0,573,anonymous,12232.2,7.3
2026-05-01T06:50:35.787729+00:00,/chat,POST,200,896.047,0.0,0,0,False,129,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.792436+00:00,/chat,POST,200,749.536,0.0,0,0,False,3009,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.920935+00:00,/chat,POST,200,712.231,0.0,0,0,False,551,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:35.971874+00:00,/chat,POST,200,768.258,0.0,0,0,False,4322,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.031996+00:00,/chat,POST,200,732.914,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.033066+00:00,/chat,POST,200,705.327,0.0,0,0,False,131,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.047396+00:00,/chat,POST,200,699.789,0.0,0,0,False,4251,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.048473+00:00,/chat,POST,200,708.626,0.0,0,0,False,126,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.066056+00:00,/chat,POST,200,697.903,0.0,0,0,False,4259,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.094583+00:00,/chat,POST,200,711.156,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.114804+00:00,/chat,POST,200,739.118,0.0,0,0,False,2946,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.134625+00:00,/chat,POST,200,732.083,0.0,0,0,False,121,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.215602+00:00,/chat,POST,200,799.874,0.0,0,0,False,548,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.221051+00:00,/chat,POST,200,710.29,0.0,0,0,False,117,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.222799+00:00,/chat,POST,200,764.28,0.0,0,0,False,128,185,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.241414+00:00,/chat,POST,200,783.738,0.0,0,0,False,120,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.276581+00:00,/chat,POST,200,725.099,0.0,0,0,False,137,184,stress-test-user-001,12232.2,7.3
2026-05-01T06:50:36.340154+00:00,/chat,POST,200,704.617,0.0,0,0,False,521,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.345542+00:00,/chat,POST,200,697.298,0.0,0,0,False,543,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.349276+00:00,/chat,POST,200,721.917,0.0,0,0,False,552,184,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.350240+00:00,/chat,POST,200,707.059,0.0,0,0,False,109,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.479264+00:00,/chat,POST,200,736.326,0.0,0,0,False,121,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.485821+00:00,/chat,POST,200,715.756,0.0,0,0,False,115,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.500370+00:00,/chat,POST,200,711.176,0.0,0,0,False,527,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.516095+00:00,/chat,POST,200,722.171,0.0,0,0,False,552,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.674830+00:00,/chat,POST,200,752.754,0.0,0,0,False,128,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.679467+00:00,/chat,POST,200,705.839,0.0,0,0,False,615,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.737619+00:00,/chat,POST,200,703.074,0.0,0,0,False,128,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.748123+00:00,/chat,POST,200,714.564,0.0,0,0,False,121,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.781286+00:00,/chat,POST,200,714.099,0.0,0,0,False,108,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.792679+00:00,/chat,POST,200,743.183,0.0,0,0,False,129,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.800671+00:00,/chat,POST,200,751.775,0.0,0,0,False,570,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.833743+00:00,/chat,POST,200,737.92,0.0,0,0,False,126,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.834731+00:00,/chat,POST,200,717.744,0.0,0,0,False,569,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.850753+00:00,/chat,POST,200,714.9,0.0,0,0,False,125,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.917220+00:00,/chat,POST,200,695.013,0.0,0,0,False,107,184,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.930719+00:00,/chat,POST,200,706.797,0.0,0,0,False,131,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.950898+00:00,/chat,POST,200,733.791,0.0,0,0,False,147,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:36.972895+00:00,/chat,POST,200,729.912,0.0,0,0,False,553,184,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.012163+00:00,/chat,POST,200,734.226,0.0,0,0,False,2882,184,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.068636+00:00,/chat,POST,200,721.177,0.0,0,0,False,106,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.069011+00:00,/chat,POST,200,726.837,0.0,0,0,False,618,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.069210+00:00,/chat,POST,200,717.962,0.0,0,0,False,112,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.091194+00:00,/chat,POST,200,740.416,0.0,0,0,False,133,184,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.200137+00:00,/chat,POST,200,719.557,0.0,0,0,False,536,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.202294+00:00,/chat,POST,200,715.253,0.0,0,0,False,537,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.209861+00:00,/chat,POST,200,707.366,0.0,0,0,False,4282,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.320444+00:00,/chat,POST,200,801.618,0.0,0,0,False,111,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.411338+00:00,/chat,POST,200,730.833,0.0,0,0,False,100,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.419036+00:00,/chat,POST,200,742.123,0.0,0,0,False,128,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.468574+00:00,/chat,POST,200,729.029,0.0,0,0,False,618,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.473279+00:00,/chat,POST,200,724.158,0.0,0,0,False,125,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.493046+00:00,/chat,POST,200,699.221,0.0,0,0,False,120,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.519609+00:00,/chat,POST,200,717.434,0.0,0,0,False,135,185,stress-test-user-001,12215.4,7.0
2026-05-01T06:50:37.529306+00:00,/chat,POST,200,746.746,0.0,0,0,False,2804,185,stress-test-user-001,12215.4,7.0
